ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor(s),Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,CombinedWith,Description
19066,LAW,9034,1,SEM,"3","Peter Lyons","TuTh 5:45pm - 7:05pm","","Transactional Approach To Mergers and Acquisitions","",Open,0,16,0,"","The course will provide an in-depth look at the roles played by lawyers and investment bankers in advising boards of directors of target and acquirer companies as well as those played by other transactional professionals. Emphasis will be on how the case law and various state statutes and SEC regulations inform the acquisition process."
19067,LAW,9038,1,SEM,"3","Michael Livermore","Th 3:40pm - 5:40pm","","Mindfulness and Legal Practice","",Open,0,16,0,"","In recent years, there has been growing recognition that the cultivation of mindfulness ¿ a focused, non-judgmental awareness of the present moment ¿ can be a powerful tool for enhancing the well-being and effectiveness of legal professionals. In this course, we will explore the theory and practice of mindfulness as it relates to the unique challenges and opportunities of the legal profession."
17893,LAW,9040,1,SEM,"3","Margaret Riley","Mo 3:40pm - 5:40pm","","Animal Law","",Open,0,16,0,"","This seminar will explore the legal issues pertaining to animals, the laws that govern their treatment, as well as a number of topics that fall within the general headings ""animal law"" and ""animal rights."" We will examine the historical and philosophical treatment of animals, and how those views impact the way law currently governs treatment and use of animals."
18070,LAW,9042,1,SEM,"3","Jay Butler","We 3:40pm - 5:40pm","","Corporate Social Responsibility Seminar","",Open,0,16,0,"","This course interrogates the role of corporations in frameworks of law and global governance and engages with their contributions, both positive and negative, to the attainment of social priorities."
18071,LAW,9053,1,SEM,"3","Molly Shadel","We 10:00am - 12:30pm","","Hallmarks of Distinguished Advocacy","",Open,0,12,0,"","This course treats oral advocacy as an effort to persuade any audience of the merits of a cause or proposal and of the credibility of the proponent. The first seven weeks treat advocacy in settings outside the courtroom. The last half deals with advocacy in the most common trial settings: direct and cross-examination, opening statements, closing arguments and appellate advocacy. Mutually Exclusive with LAW 7626, 9055, and 9185."
19092,LAW,9070,1,SEM,"3","Amy Woolard, Anne Coughlin","Mo 6:00pm - 8:00pm","","Voice and Silence in Law and Literature Seminar","",Open,0,16,0,"","Participants in this seminar will explore the legal, literary, and cultural mechanisms that amplify the voices of some speakers, while silencing the voices of others."
18040,LAW,9077,1,SEM,"3","Chinh Le, David Law","Tu 11:30am - 1:30pm","","Asian Americans and the Law","",Open,0,16,0,"","From the founding of this nation to the present, Asian Americans have been at the center of many legal controversies with profound implications for American society. This seminar will examine the legal history of people of Asian descent in the United States."
17859,LAW,9081,1,SEM,"3","Kristin Stolpe","Tu 6:00pm - 9:00pm","","Trial Advocacy","",Open,0,12,0,"","In this seminar, students are prepared for work in the trial court and for the atmosphere of the courtroom. Students will be given the opportunity to perform one or more of the functions of trial lawyers on their feet, such as direct and cross examination, opening statements, handling of exhibits, objections, and closing argument."
17900,LAW,9081,2,SEM,"3","Alexia Morrison","We 3:40pm - 5:40pm","","Trial Advocacy","",Open,0,16,0,"","In this seminar, students are prepared for work in the trial court and for the atmosphere of the courtroom. Students will be given the opportunity to perform one or more of the functions of trial lawyers on their feet, such as direct and cross examination, opening statements, handling of exhibits, objections, and closing argument."
17905,LAW,9081,3,SEM,"3","Nina Antony","We 9:00am - 12:00pm","","Trial Advocacy","",Open,0,16,0,"","In this seminar, students are prepared for work in the trial court and for the atmosphere of the courtroom. Students will be given the opportunity to perform one or more of the functions of trial lawyers on their feet, such as direct and cross examination, opening statements, handling of exhibits, objections, and closing argument."
19069,LAW,9090,1,SEM,"1","Amy Woolard, Anne Coughlin","Su 6:00pm - 8:00pm","","Seminar in Ethical Values (YR)","",Open,0,12,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19070,LAW,9090,2,SEM,"1","Joshua Fischman, Quinn Curtis","TBA","","Seminar in Ethical Values (YR)","",Open,0,12,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19071,LAW,9090,3,SEM,"1","Joe Fore","TBA","","Seminar in Ethical Values (YR)","",Open,0,6,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19072,LAW,9090,4,SEM,"1","Richard Schragger, Risa Goluboff","Su 6:00pm - 8:00pm","","Seminar in Ethical Values (YR)","",Open,0,12,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19073,LAW,9090,5,SEM,"1","Deirdre Enright, Rachel Harmon","TBA","","Seminar in Ethical Values (YR)","",Open,0,12,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19074,LAW,9090,6,SEM,"1","Julia Mahoney, Marcia Childress","Mo 7:30pm - 10:00pm","","Seminar in Ethical Values (YR)","",Open,0,6,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19075,LAW,9090,7,SEM,"1","Thomas Nachbar","TBA","","Seminar in Ethical Values (YR)","",Open,0,12,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19076,LAW,9090,8,SEM,"1","Kimberly Robinson","TBA","","Seminar in Ethical Values (YR)","",Open,0,12,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19159,LAW,9090,10,SEM,"1","John Setear","Su 7:00pm - 9:00pm","","Seminar in Ethical Values (YR)","",Open,0,12,0,"","This is the second semester of a yearlong seminar designed to enhance students' understanding of ethical issues and address the broader ethical and moral responsibilities of the lawyer as citizen and leader."
19133,LAW,9093,1,SEM,"3","Mark Herring","Mo 2:30pm - 4:30pm","","State Attorneys General","",Open,0,20,0,"","This course explores the breadth and scope of the work of state attorneys general, as well as the limitations, constraints, and ethical challenges they face."
20834,LAW,9101,1,SEM,"3","Paul Halliday, Randi Flaherty","Th 3:40pm - 6:00pm","","Legal History Research: Manuscripts, Early Print, and Digital Media","",Open,0,8,0,"","Using the holdings of the Law School¿s Special Collections, this hands-on seminar explores research methods in the legal history of the Anglophone Atlantic world."
18968,LAW,9126,1,SEM,"2","To Be Announced","Fr 2:00pm - 4:00pm","","The Business of Sport","",Open,0,16,0,"","This course introduces law students to foundational components of the business of sport, including stadium/arena development, M&A and equity investment, sponsorship/commercial activation, and media rights."
